label,lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,lm_63,lm_64,lm_65,lm_66,lm_67,lm_68,lm_69,lm_70,lm_71,lm_72,lm_73,lm_74,lm_75,lm_76,lm_77,lm_78,lm_79,lm_80,lm_81,lm_82,lm_83
V,0.7315851,0.80587393,0.54086685,0.37408686,0.42551872,0.6077562,0.42705026,0.49988878,0.44286436,0.54389554,0.4828945,0.46385384,0.51367164,0.5832981,0.48243928,0.4643906,0.5298601,0.54928774,0.47669435,0.42141995,0.42761916,0.52602285,0.6500969,0.5507888,0.48568642,0.54809076,0.37203205,0.42519936,0.29712385,0.56464684,0.32388613,0.5895264,0.37048072,0.55445385,0.42238504,0.44195813,0.4445999,0.4055864,0.31494385,0.39639673,0.53891873,0.58977574,0.44084084,0.49870083,0.5002869,0.5186836,0.59110516,0.59286296,0.46477887,0.5977529,0.45031452,0.50036323,0.5857386,0.48677242,0.4860086,0.5126482,0.54764247,0.6543174,0.58649856,0.44485343,0.47537053,0.66615105,0.5822791,0.6386906,0.45700172,0.30705428,0.5300419,0.41999236,0.37656784,0.4324038,0.7045982,0.4096433,0.4571647,0.4460931,0.42119992,0.20237195,0.43291,0.61874115,0.59776723,0.517945,0.47327203,0.43392414,0.29554296,0.45674166
V,1.0917171,0.67056394,0.47494772,0.5651414,0.493396,0.41221374,0.6836554,0.4843886,0.5643171,0.5106574,0.39276573,0.47977546,0.48310915,0.5746872,0.49266347,0.53519136,0.332403,0.55807656,0.48828265,0.3548394,0.33948255,0.48092127,0.39322996,0.44538885,0.29113084,0.59151036,0.41922957,0.51888835,0.7420563,0.5277483,0.50364804,0.5717996,0.3846886,0.37474585,0.7513313,0.64979696,0.4955501,0.4989354,0.5354669,0.47973204,0.43358645,0.5589422,0.3765495,0.62841624,0.5237759,0.5230275,0.5626452,0.70214313,0.5619999,0.66821396,0.70717883,0.36567172,0.47019503,0.76328367,0.55919075,0.57766974,0.501485,0.55045265,0.27517867,0.545768,0.67535686,0.60215497,0.45704246,0.3620112,0.479169,0.5171446,0.39731303,0.57765615,0.66869336,0.65144634,0.70872605,0.5798269,0.59952736,0.48679742,0.7125003,0.3788359,0.50786674,0.5141006,0.7227144,0.43069422,0.5325819,0.48383456,0.6656868,0.51830506
V,0.86802757,0.84746695,0.57135904,0.45715317,0.53059846,0.49582505,0.6365444,0.34970978,0.5625505,0.4051468,0.42943233,0.435434,0.39135733,0.62994397,0.4849376,0.6277748,0.61913335,0.5572213,0.48170385,0.58172745,0.5934219,0.6673888,0.5609855,0.5977664,0.45857129,0.53626305,0.56553364,0.45115465,0.48318103,0.37298596,0.4084433,0.46799466,0.46781918,0.47632024,0.33479416,0.6813906,0.6610731,0.4404229,0.4558159,0.33344394,0.44292518,0.4371925,0.42190057,0.5701636,0.4143349,0.49521273,0.50818056,0.63606703,0.33452368,0.5073094,0.4865321,0.423595,0.42255673,0.5435805,0.47921088,0.5691428,0.61992437,0.4445058,0.36028266,0.5416162,0.4281478,0.7238777,0.38488656,0.6429056,0.49746248,0.60052764,0.45509738,0.4792537,0.53468585,0.65511376,0.47045216,0.45998064,0.41659525,0.31047297,0.41022295,0.53880435,0.5027925,0.52187735,0.43318677,0.5360964,0.6311674,0.36173922,0.5364604,0.5360158
V,1.0321039,0.62707686,0.34436643,0.44321015,0.4431281,0.5361025,0.3225355,0.5714827,0.49358776,0.27656472,0.5783823,0.4901816,0.57484674,0.6434211,0.56018865,0.4635998,0.5551195,0.4101027,0.59932095,0.4143647,0.3872531,0.76422894,0.62063164,0.26930854,0.44194308,0.4282065,0.40656954,0.4912999,0.5921733,0.64562255,0.57101893,0.44235894,0.5111408,0.30452612,0.47968525,0.52905405,0.24142486,0.49225864,0.51496565,0.54742724,0.51057124,0.8101929,0.59701383,0.70842814,0.5400744,0.55511653,0.6723648,0.60280746,0.45273566,0.57040185,0.5935545,0.46206903,0.4170639,0.49813795,0.5078794,0.48339763,0.6205056,0.56107235,0.5204892,0.49540943,0.47632685,0.5771668,0.62745607,0.60072404,0.39732844,0.4253825,0.58690137,0.42857128,0.39858305,0.56153107,0.56846434,0.52073056,0.44083458,0.72213095,0.52232516,0.62355477,0.4107419,0.3930625,0.62251526,0.69454575,0.6068524,0.49440953,0.5490883,0.6357348
V,0.7713605,0.89586437,0.5545727,0.47618964,0.68170774,0.3426807,0.4725675,0.49970922,0.47629803,0.55371433,0.4670754,0.5272705,0.5768096,0.6296059,0.49937144,0.6731809,0.34893876,0.65661544,0.49879843,0.6374771,0.4714164,0.523626,0.53674805,0.26702175,0.58467007,0.41796577,0.48960662,0.6595007,0.4321519,0.56377196,0.50708854,0.5625111,0.39376852,0.39510503,0.46684086,0.5996763,0.42794493,0.72144926,0.67471796,0.49634334,0.44751403,0.606168,0.39415562,0.28564006,0.45546892,0.37848493,0.450518,0.4734677,0.47207323,0.33979714,0.41128582,0.4908223,0.56371546,0.5253566,0.4147482,0.5828247,0.51914006,0.45913044,0.5254398,0.46366575,0.530424,0.479441,0.5077526,0.58621174,0.3424723,0.5267373,0.48828524,0.4463912,0.4759625,0.37348014,0.781181,0.52041054,0.2648009,0.51289254,0.35581997,0.3699869,0.5655286,0.5907754,0.51318026,0.50232,0.5569036,0.4511422,0.5387675,0.56065285
V,0.8350432,0.67602485,0.45743245,0.4058341,0.4931565,0.5165401,0.6073512,0.5723315,0.6379892,0.19999889,0.45244086,0.3694758,0.45411912,0.43000603,0.23358169,0.4417152,0.47269374,0.37291753,0.48196033,0.57297754,0.42466825,0.40010017,0.34374315,0.5056519,0.51519096,0.52619535,0.44865838,0.6061404,0.50944203,0.40401906,0.2899993,0.442966,0.5581195,0.48240432,0.68279016,0.678471,0.40493262,0.407117,0.65967286,0.47981134,0.48345947,0.48208755,0.41254887,0.3543362,0.45554397,0.46815002,0.4714513,0.4855332,0.32666916,0.42074093,0.48180896,0.44134218,0.3470378,0.37752232,0.3923613,0.43156207,0.61524,0.49430442,0.35069412,0.3148607,0.66112864,0.49116728,0.62102973,0.3846236,0.43797457,0.5491258,0.53032583,0.4900647,0.6259128,0.47918555,0.4081591,0.8153924,0.60473067,0.4627694,0.5159616,0.39184585,0.8091135,0.47988322,0.49660018,0.6214934,0.6044514,0.6358866,0.43807194,0.38877845
V,0.8966775,0.8186961,0.39651385,0.5926179,0.617756,0.63085496,0.49420896,0.4937078,0.5400891,0.4792881,0.24246877,0.3788522,0.47490466,0.3456299,0.448492,0.5265637,0.42828304,0.6117028,0.66494346,0.48949048,0.4693167,0.49033174,0.39531398,0.5769153,0.4758501,0.43732458,0.64619315,0.4407619,0.48850882,0.56537914,0.44456956,0.5624395,0.47523487,0.62423855,0.714862,0.5676059,0.4073574,0.6279502,0.56691396,0.46603066,0.5551044,0.554092,0.35663116,0.52632457,0.469114,0.44884795,0.34414834,0.42515072,0.4685654,0.5224054,0.5638055,0.48362836,0.60485023,0.5947798,0.4858075,0.51852727,0.5064484,0.42284095,0.3698922,0.4308954,0.718181,0.5150449,0.4858148,0.5549843,0.48606429,0.5129161,0.4435785,0.54772377,0.55262506,0.5861982,0.37007785,0.36944813,0.5915472,0.43304783,0.55330765,0.7070936,0.53197587,0.46270087,0.6439955,0.27452153,0.33956105,0.43129495,0.53054637,0.6449683
V,1.0447108,0.9889223,0.41740417,0.5814722,0.43439174,0.35448903,0.31860435,0.57117575,0.41712582,0.4794718,0.46322766,0.47827473,0.3794689,0.40042537,0.34024316,0.5513858,0.51938087,0.4083235,0.32429844,0.4339899,0.4982947,0.4917579,0.62685204,0.4849139,0.5183273,0.48401922,0.34941673,0.55772483,0.7809266,0.54131824,0.7209603,0.4605915,0.501114,0.40835187,0.2949416,0.40251887,0.6008907,0.48139906,0.5091814,0.5325014,0.52844936,0.4744119,0.34630743,0.39256346,0.6304306,0.68591416,0.5548743,0.4624677,0.4382947,0.2751364,0.6099548,0.6265301,0.40425843,0.32568276,0.5454432,0.37630674,0.36957848,0.4980724,0.5452698,0.43353757,0.42904273,0.5234345,0.57700896,0.509232,0.5288422,0.3981182,0.39853683,0.6087117,0.56114167,0.4149558,0.50549906,0.48336497,0.61898035,0.53103286,0.5953946,0.5785164,0.6009654,0.50432634,0.53700763,0.40724486,0.4165859,0.5061299,0.37080768,0.36528105
V,0.75415975,0.69017327,0.43336782,0.3569345,0.6010579,0.51961154,0.42458016,0.5114641,0.34973633,0.48973516,0.6364696,0.621113,0.43935654,0.5932372,0.33373705,0.5231424,0.48360303,0.43911135,0.8361725,0.42084664,0.4822256,0.4408124,0.49772313,0.38232985,0.47630227,0.96163845,0.43167585,0.52752924,0.47150204,0.5430865,0.52069026,0.5758761,0.5877395,0.32611215,0.5755821,0.55462795,0.37585795,0.3987478,0.54965776,0.45730984,0.455832,0.5717406,0.5517158,0.5062984,0.3739289,0.24362692,0.6160168,0.6841186,0.7612219,0.63387483,0.45123434,0.47918764,0.44763425,0.23750764,0.41870862,0.6988877,0.7576101,0.7186552,0.50912935,0.59517807,0.4468107,0.64854634,0.5771467,0.5609103,0.76888025,0.26539093,0.34168223,0.6682459,0.5398404,0.71947664,0.45162258,0.6888749,0.44334775,0.55187696,0.5481363,0.5392381,0.43675178,0.31019396,0.537193,0.6301794,0.5525466,0.452999,0.53176117,0.4598859
V,0.9265685,0.79352504,0.40243697,0.58878934,0.44986466,0.5351306,0.38364738,0.6950098,0.50941336,0.41463298,0.65242594,0.48854303,0.50319815,0.53505224,0.46884632,0.3983009,0.37179118,0.3239445,0.798573,0.61106664,0.5251339,0.48430103,0.52497673,0.58187187,0.4466562,0.40964693,0.5330526,0.5934816,0.6014136,0.3474017,0.43378207,0.51018876,0.29937464,0.38998756,0.46442932,0.51975995,0.45215395,0.41732332,0.3107707,0.60084534,0.51629466,0.42783943,0.6469776,0.4978384,0.5782695,0.57897234,0.27067298,0.56361693,0.37777635,0.5989887,0.63589966,0.5982025,0.56457645,0.48273122,0.5405838,0.4586336,0.4441277,0.4900152,0.38151702,0.46306422,0.43069065,0.5158397,0.48590812,0.3858676,0.6837112,0.71922123,0.58185923,0.45703945,0.3691081,0.42656964,0.57261515,0.45822832,0.56900126,0.59078485,0.5643346,0.74879533,0.5091882,0.49319413,0.52134365,0.55183434,0.49339706,0.46680132,0.47215152,0.3102382
V,0.9955791,0.67108697,0.58354884,0.5669259,0.376382,0.53136617,0.55900526,0.54655904,0.45225638,0.56617916,0.5156462,0.3272419,0.44403666,0.5288237,0.5231378,0.44797444,0.4818829,0.59760004,0.59368896,0.48970062,0.40563357,0.45840994,0.4485942,0.32542765,0.35836983,0.31783754,0.41016036,0.53048015,0.41272828,0.38491005,0.26469585,0.43540654,0.6363157,0.5641566,0.5839052,0.65077126,0.46068692,0.61694175,0.7206067,0.41753933,0.48286456,0.5451971,0.32931444,0.5252292,0.505878,0.51343906,0.67663,0.2680466,0.62879455,0.5508505,0.58251303,0.4604216,0.5176965,0.5568,0.4161498,0.50623906,0.57530195,0.38995168,0.5206297,0.51716745,0.41319767,0.5222041,0.48592755,0.5519486,0.5900777,0.39025962,0.65293777,0.4992056,0.43859538,0.41014326,0.51379997,0.48460686,0.44793028,0.48176268,0.39150545,0.51471287,0.22231287,0.59811836,0.34627712,0.71071273,0.5074545,0.5454095,0.59347343,0.4790801
V,0.8062173,0.8479627,0.41412532,0.408442,0.45408764,0.4606975,0.4328941,0.49033058,0.48190686,0.4478742,0.60733044,0.36780167,0.42976546,0.6773995,0.5727834,0.50128293,0.4626557,0.60522217,0.4316019,0.4064561,0.40829828,0.54897314,0.40814447,0.67431766,0.54520917,0.5517023,0.6193754,0.47712553,0.60565376,0.30916733,0.49072894,0.36275637,0.48356593,0.5032474,0.5168726,0.4222868,0.54685736,0.5762043,0.4928411,0.47225907,0.70812774,0.553262,0.42879838,0.5999066,0.6094277,0.4874241,0.5712229,0.5332688,0.45944,0.34842908,0.35876632,0.4927817,0.51100194,0.4215184,0.54381996,0.39116427,0.50185,0.5810485,0.47141907,0.4533793,0.6868082,0.38734597,0.64572316,0.46961445,0.5147378,0.5013756,0.40621704,0.32777244,0.6419431,0.35729656,0.38037682,0.79026747,0.486659,0.55592203,0.48981467,0.5481299,0.60285395,0.6272448,0.596204,0.4527504,0.3281099,0.48070344,0.55426097,0.53469837
V,1.0697532,0.74658096,0.5579536,0.35468102,0.38817427,0.5664339,0.3958516,0.51701117,0.53085697,0.6690736,0.4509858,0.5714993,0.6017603,0.42862678,0.5212932,0.3837411,0.55948925,0.53255093,0.4835624,0.36278057,0.55135244,0.52826977,0.34599477,0.34963885,0.7086482,0.57232535,0.62941116,0.38585415,0.48606867,0.6402565,0.59809613,0.52687126,0.44914484,0.45236564,0.39279076,0.36842448,0.40128016,0.5967394,0.46606788,0.5326478,0.49994805,0.58715403,0.47099507,0.5207746,0.5872641,0.5820789,0.5322894,0.3981759,0.5968467,0.3678227,0.43909624,0.5518316,0.4439742,0.39375424,0.54003537,0.4195058,0.5220749,0.45040357,0.5995395,0.60550374,0.3554671,0.5974057,0.5899381,0.5220463,0.45007917,0.39441505,0.3616342,0.6016513,0.50924075,0.5756343,0.66720444,0.52424884,0.3337713,0.6443743,0.63169205,0.4357658,0.38830048,0.52578586,0.66084117,0.64611065,0.5571146,0.565727,0.3855923,0.6095651
V,1.0340284,0.7858616,0.4716843,0.6158646,0.47317284,0.51040524,0.4406965,0.40022463,0.41397038,0.46120334,0.53726566,0.3439656,0.5014644,0.567631,0.43707722,0.25103146,0.32077563,0.41531715,0.49695617,0.3597235,0.46983078,0.60132825,0.5087964,0.6082535,0.70145154,0.5805426,0.33448666,0.52072376,0.42631835,0.346199,0.46385285,0.45205066,0.34186077,0.4820891,0.547195,0.566192,0.2945879,0.46803805,0.55149174,0.47758937,0.59862286,0.6475855,0.39960632,0.5917494,0.5017775,0.62728,0.5747386,0.34026515,0.45598602,0.42957902,0.5885724,0.59741336,0.47077602,0.5350046,0.57560223,0.5382347,0.6665201,0.52263075,0.62144613,0.5420011,0.705622,0.5044671,0.43805584,0.6096672,0.46958014,0.3415838,0.45708779,0.32088262,0.51528305,0.4309802,0.4872465,0.4671903,0.54720825,0.7179904,0.5640601,0.603287,0.59632474,0.5818424,0.5208426,0.44341066,0.42740282,0.33885717,0.44823807,0.36114967
V,0.834393,0.56407136,0.5695685,0.41702297,0.50736386,0.6579777,0.5593304,0.3453621,0.4542373,0.41205826,0.56748295,0.4671744,0.23012668,0.4400821,0.39781746,0.49189374,0.32131618,0.54481745,0.48672602,0.607464,0.55001956,0.34716836,0.6188221,0.41523796,0.38414416,0.3877777,0.44301385,0.6007942,0.38754934,0.5514325,0.45431107,0.44267154,0.3645305,0.31065768,0.2943936,0.3904714,0.5135132,0.50306344,0.4128053,0.3476336,0.58554834,0.34211397,0.43790066,0.4633685,0.4279201,0.44657242,0.7887366,0.515248,0.48146868,0.6209134,0.48787317,0.48574024,0.26911223,0.51867694,0.3009705,0.67896134,0.5874194,0.55440766,0.4601715,0.51335585,0.60818565,0.4182598,0.55138296,0.5728232,0.32508165,0.3179471,0.61011773,0.6522219,0.6968453,0.5827041,0.517523,0.4034894,0.7204755,0.3318274,0.4624916,0.38205397,0.4473495,0.4126349,0.4049071,0.33610493,0.43790218,0.57337976,0.5903621,0.53275675
V,0.97427416,0.6104602,0.6774602,0.770555,0.24628627,0.45175946,0.4177598,0.45699903,0.364725,0.581804,0.5565364,0.5200373,0.5591621,0.51974577,0.5916016,0.64115894,0.4385938,0.42654335,0.57403606,0.5103972,0.49209163,0.60614514,0.5527031,0.5620558,0.386486,0.5831047,0.64544886,0.44879693,0.61954665,0.46391904,0.5534601,0.41218328,0.60732675,0.42797107,0.3286807,0.51545614,0.4386756,0.54404163,0.6221838,0.6594168,0.7369199,0.69693816,0.52285844,0.5398872,0.4240535,0.4364931,0.5620544,0.48283496,0.5856961,0.3819229,0.5521314,0.45510525,0.52686507,0.3759942,0.6566719,0.4745364,0.4976234,0.36681288,0.24853402,0.4818851,0.49839067,0.29235083,0.49120563,0.48971015,0.37968966,0.509354,0.6084289,0.5744618,0.62091464,0.70747846,0.5815245,0.55008036,0.47855464,0.4917947,0.3247701,0.4517231,0.36371204,0.60702944,0.45051274,0.4776508,0.3962267,0.39718097,0.5152917,0.5325539
V,0.70826364,0.6517637,0.54556185,0.44032258,0.4211759,0.6171733,0.69025457,0.25530964,0.5473861,0.32928714,0.46550354,0.47858632,0.41423005,0.4312594,0.6259859,0.33968455,0.6179029,0.3762039,0.6052908,0.4611712,0.5191903,0.4053537,0.4502442,0.43450364,0.53028154,0.6511779,0.46573067,0.5304407,0.43052793,0.36823964,0.43196902,0.33272368,0.5512304,0.48824304,0.51435786,0.59525514,0.43027014,0.57200086,0.45852098,0.37255585,0.3786525,0.33167535,0.30874228,0.3798743,0.47851965,0.59140056,0.4083494,0.378816,0.51055974,0.63690925,0.60689074,0.6319574,0.3955399,0.38602865,0.40214586,0.58106035,0.2288653,0.59093213,0.5829922,0.46087968,0.59671754,0.4081615,0.38363642,0.6018599,0.49948782,0.6521241,0.5032881,0.384841,0.55790174,0.5763261,0.41708368,0.58024263,0.6047438,0.69353896,0.6241804,0.49112284,0.44000998,0.23621947,0.57891226,0.44431955,0.7064055,0.53396845,0.2818466,0.5371364
V,1.0693986,0.6696082,0.6185364,0.48003954,0.52332896,0.48456222,0.33811748,0.45258927,0.45290437,0.46057022,0.49905953,0.47302368,0.62675506,0.58138746,0.43352517,0.4114564,0.4442894,0.6042144,0.51531595,0.4866554,0.3387395,0.25322223,0.33969957,0.58102506,0.45628667,0.23522907,0.49492565,0.36205456,0.43148333,0.51199853,0.38967216,0.35803652,0.7413758,0.6193336,0.43505,0.5655924,0.5694196,0.4471113,0.56518596,0.40634274,0.45369354,0.676649,0.35119775,0.25164637,0.4908268,0.41243413,0.53116584,0.4486712,0.4175287,0.5410665,0.39781898,0.6187342,0.58309066,0.67299163,0.49594176,0.5401398,0.5521258,0.5141075,0.46340123,0.3553729,0.57637286,0.37069374,0.5849456,0.47371367,0.6012341,0.52520376,0.34255958,0.49076107,0.66166604,0.5268878,0.39373097,0.6216121,0.5683614,0.34058452,0.6052829,0.50343573,0.436022,0.618882,0.3723598,0.6203381,0.56728446,0.6262921,0.47162476,0.4342705
V,0.9201652,0.9889545,0.42800266,0.4356097,0.5879778,0.387485,0.43479028,0.55505615,0.48446125,0.594416,0.4807588,0.36407828,0.37434173,0.4908245,0.48647675,0.4871343,0.570403,0.4146346,0.54996747,0.6012027,0.49230617,0.6529964,0.5094511,0.544368,0.48481238,0.40899834,0.40728074,0.46319306,0.5269756,0.50689274,0.62722397,0.5969868,0.49300712,0.49214688,0.64270014,0.62974966,0.5582999,0.642116,0.46354648,0.36389843,0.57008976,0.4350283,0.393515,0.36100376,0.47113237,0.4637279,0.62759614,0.59857553,0.5453266,0.5549712,0.5609262,0.6016,0.5477033,0.67673576,0.31257463,0.46170747,0.7550514,0.55016065,0.4819721,0.532645,0.4800904,0.61416936,0.32839233,0.30486435,0.67358756,0.3793978,0.5928664,0.47674012,0.37769815,0.6815011,0.42259514,0.43397665,0.521831,0.3728742,0.3363019,0.28946668,0.5433339,0.45113575,0.45122245,0.27775103,0.46349344,0.35117787,0.54370975,0.33649713
V,1.1086453,0.806153,0.4073476,0.50217974,0.3862303,0.5114207,0.73418194,0.52694875,0.44215497,0.5614974,0.31404537,0.37660104,0.471644,0.5546944,0.6897095,0.55271274,0.41966575,0.37748882,0.51469946,0.54028136,0.5909456,0.49163485,0.54107857,0.44852376,0.38139343,0.38998815,0.6156942,0.49220678,0.58101964,0.4844125,0.63492215,0.45818892,0.5814352,0.5193549,0.3906628,0.4286557,0.64074206,0.6210431,0.3325587,0.39841944,0.40851495,0.40605342,0.5614186,0.52656657,0.6182574,0.66776526,0.46650776,0.5720966,0.47308457,0.5223021,0.4380666,0.465836,0.5534371,0.5984224,0.48073515,0.5030044,0.5477716,0.26599932,0.4555431,0.51955473,0.54219663,0.48098743,0.5485433,0.77450204,0.64700997,0.6293988,0.46823695,0.6199946,0.36337423,0.6527449,0.5134994,0.46641788,0.50423586,0.4822879,0.42495528,0.5669081,0.5465655,0.63069504,0.35478598,0.59069395,0.47884706,0.62678564,0.6816729,0.48530093
V,0.9601462,0.6764326,0.46031892,0.573219,0.5243086,0.6457595,0.6403957,0.67850155,0.49847764,0.4435963,0.45953694,0.6839832,0.33096808,0.47629952,0.42240685,0.39418042,0.37108636,0.56251067,0.36312044,0.32230154,0.41779545,0.4413031,0.53592944,0.5949319,0.4581981,0.48248497,0.43410707,0.44731897,0.3365078,0.63838905,0.44207245,0.30442578,0.5159526,0.4214952,0.6048825,0.5497323,0.56650704,0.4019099,0.4029345,0.3680355,0.5150416,0.48787734,0.4160671,0.46743378,0.4973073,0.4879133,0.45686296,0.5686988,0.5697503,0.6102012,0.6001861,0.5224729,0.30854994,0.30924535,0.2935425,0.5453329,0.42691165,0.44091007,0.6547755,0.49090824,0.62407184,0.5942293,0.51358795,0.5452351,0.45267946,0.46847805,0.45133212,0.49538648,0.53164023,0.60291433,0.56243384,0.26598012,0.4457931,0.42942637,0.43422258,0.41254747,0.57117295,0.38572472,0.32216254,0.4600901,0.5177244,0.5277332,0.3474749,0.5132054
V,0.7550421,0.8183646,0.32629126,0.5193723,0.34827793,0.5562444,0.5601204,0.51769215,0.5363451,0.52680564,0.3229429,0.45789373,0.49683598,0.42958736,0.49971485,0.6237331,0.46208575,0.5845202,0.5517176,0.55083174,0.41539052,0.46506882,0.3064368,0.3944621,0.49652398,0.5305038,0.46659413,0.39536232,0.51991874,0.41575512,0.45684606,0.45136666,0.37608835,0.5559187,0.22566664,0.20087746,0.6492845,0.6255187,0.49355385,0.56986105,0.551806,0.6240182,0.46210554,0.46303836,0.5253167,0.4620393,0.37298763,0.5687151,0.562275,0.5937355,0.45935038,0.67971885,0.3202744,0.42455193,0.55267125,0.56013364,0.4652818,0.59801936,0.5175536,0.4738735,0.73917943,0.5610431,0.35168508,0.41700727,0.6489526,0.45391864,0.55082464,0.6099362,0.36115333,0.506299,0.5719393,0.4207772,0.5499141,0.53090644,0.4624937,0.512346,0.21671501,0.60908806,0.5674895,0.41541448,0.56102276,0.46539843,0.4447016,0.57234687
V,1.0828751,0.90294427,0.43380418,0.3767516,0.49876893,0.55477226,0.44710907,0.5568199,0.3964439,0.38185722,0.51694506,0.5655221,0.5076973,0.5706978,0.59188414,0.5436283,0.4647564,0.44306913,0.41953215,0.44786167,0.6284617,0.52526355,0.49812508,0.45175555,0.4649567,0.53593034,0.4904073,0.58595955,0.55414724,0.3855893,0.6164103,0.54963815,0.34886104,0.53706473,0.3580436,0.49279925,0.46720627,0.45249072,0.53400964,0.8143922,0.63031715,0.45542562,0.41209114,0.50230825,0.65179795,0.59851384,0.55605185,0.5019206,0.46703467,0.43243244,0.46641803,0.46803218,0.49682245,0.48323804,0.37522718,0.5666201,0.3993824,0.4513247,0.58086383,0.55122024,0.61779714,0.55997807,0.45569685,0.73473984,0.46865007,0.4608639,0.36145115,0.54310405,0.34721288,0.5428961,0.53922546,0.6082149,0.53124356,0.4525835,0.42666882,0.37145275,0.41352,0.59253055,0.3809877,0.5323453,0.5703151,0.55047965,0.6379224,0.5907772
V,0.8540455,0.70628476,0.47784117,0.33800304,0.5633045,0.66625845,0.44881925,0.5317269,0.34703737,0.55434835,0.46364826,0.36049384,0.4859859,0.41499707,0.42866307,0.51421034,0.5092949,0.3564496,0.38027012,0.69056255,0.54159504,0.5456528,0.55807215,0.52428985,0.45980877,0.54167193,0.5437884,0.5826134,0.4713823,0.5088628,0.4972049,0.38223758,0.6264279,0.5079306,0.4240806,0.6702546,0.43350467,0.6004574,0.71699244,0.5151052,0.47166273,0.47138923,0.5787985,0.41814268,0.3775366,0.5319282,0.50942945,0.26309735,0.48133528,0.57265335,0.49505484,0.4112443,0.23783344,0.18953535,0.3866502,0.7183956,0.57416826,0.41034907,0.4412632,0.43224972,0.70364785,0.5903084,0.5039259,0.5705083,0.58492064,0.26378918,0.4961047,0.51020974,0.37066633,0.5086275,0.72695637,0.5311063,0.5449791,0.30003035,0.51036626,0.49520427,0.34944093,0.50109637,0.52611226,0.5889619,0.52090573,0.50227624,0.34423465,0.47924414
